pitcher_id,pitcher_name,pitcher_hand,pitch_group,pitches,mean_velo,mean_pfx_x,mean_pfx_z,mean_arm_angle
543391,"Kelly, Casey",R,SI,13,89.51538461538462,-1.1515384615384616,0.9023076923076924,51.646153846153844
543391,"Kelly, Casey",R,SL,20,84.82000000000001,0.195,0.3115,51.575
543475,"Lyles, Jordan",R,CH,13,84.36153846153846,-1.1253846153846152,0.3976923076923077,39.75384615384615
543475,"Lyles, Jordan",R,FC,13,87.60769230769232,0.2946153846153846,0.6107692307692308,44.95384615384615
543475,"Lyles, Jordan",R,FF,19,90.78947368421052,-0.45210526315789473,1.3310526315789473,42.77894736842105
543475,"Lyles, Jordan",R,ST,11,80.16363636363636,0.9772727272727273,0.20545454545454547,42.981818181818184
543518,"McGough, Scott",R,CH,185,85.03081081081082,-0.5597837837837838,0.6805945945945946,47.66918918918918
543518,"McGough, Scott",R,FF,289,93.0955017301038,-0.6777854671280277,1.5241868512110728,46.193079584775084
543518,"McGough, Scott",R,SI,23,93.43478260869566,-1.1408695652173912,1.3278260869565217,47.108695652173914
543518,"McGough, Scott",R,SL,80,87.07625,0.40175,0.316625,46.87375
543766,"Shaw, Bryan",R,CU,11,82.21818181818182,0.6,-1.0536363636363637,43.6
543766,"Shaw, Bryan",R,FC,61,93.29016393442623,0.23262295081967213,0.7303278688524589,41.49016393442623
543766,"Shaw, Bryan",R,SL,12,83.10833333333333,1.0941666666666667,0.13083333333333333,33.666666666666664
543859,"Tonkin, Michael",R,FF,530,93.16094339622641,-1.1450188679245283,0.9403584905660377,13.59188679245283
543859,"Tonkin, Michael",R,SI,242,92.45661157024793,-1.5622314049586776,0.24801652892561984,12.240495867768594
543859,"Tonkin, Michael",R,SL,498,83.85883534136546,0.16961847389558232,-0.20016064257028113,14.05562248995984
543859,"Tonkin, Michael",R,ST,132,80.63712121212122,1.3153030303030304,0.0615909090909091,10.075000000000001
544150,"Suárez, Albert",R,CH,385,86.1025974025974,-1.3595064935064933,0.6552467532467533,33.25896103896104
544150,"Suárez, Albert",R,CU,296,79.01081081081081,0.4776689189189189,-0.5757432432432432,42.48952702702702
544150,"Suárez, Albert",R,FC,436,86.30894495412844,0.2210091743119266,0.6624770642201834,36.94151376146789
544150,"Suárez, Albert",R,FF,1116,94.79256272401433,-0.5849820788530466,1.367374551971326,42.834767025089604
547001,"Poteet, Cody",R,CH,76,86.93947368421053,-1.1181578947368422,0.1923684210526316,33.35131578947368
547001,"Poteet, Cody",R,CU,38,78.3078947368421,1.052894736842105,-0.771842105263158,39.555263157894736
547001,"Poteet, Cody",R,FF,109,93.34954128440367,-0.3965137614678899,1.2969724770642201,41.58073394495413
547001,"Poteet, Cody",R,SI,95,92.62105263157895,-1.1209473684210525,0.6513684210526316,40.671578947368424
547001,"Poteet, Cody",R,ST,66,81.16969696969697,1.146060606060606,-0.10439393939393939,38.81515151515152
547179,"Lorenzen, Michael",R,CH,394,84.56319796954315,-1.3026395939086295,0.7642385786802031,41.09314720812183
547179,"Lorenzen, Michael",R,CU,165,81.6539393939394,0.335030303030303,-1.134787878787879,44.68181818181818
547179,"Lorenzen, Michael",R,FC,210,90.12047619047618,0.020952380952380955,0.6547142857142858,42.49333333333333
547179,"Lorenzen, Michael",R,FF,568,93.78926056338028,-0.8800704225352113,1.302306338028169,42.429753521126756
547179,"Lorenzen, Michael",R,SI,442,93.61787330316741,-1.3434389140271492,0.8193891402714932,42.20542986425339
547179,"Lorenzen, Michael",R,SL,185,85.17351351351351,0.3019459459459459,-0.16524324324324324,44.69243243243243
547179,"Lorenzen, Michael",R,ST,127,81.96299212598424,1.1162204724409448,-0.016299212598425195,42.644094488188976
547184,"Kelly, Michael",R,FF,150,95.06533333333333,-0.47886666666666666,1.1010666666666666,37.714666666666666
547184,"Kelly, Michael",R,SL,62,88.30483870967741,0.5820967741935484,0.17516129032258063,36.42580645161291
547184,"Kelly, Michael",R,ST,254,83.2496062992126,1.397755905511811,-0.3045275590551181,35.33228346456693
547973,"Chapman, Aroldis",L,CH,135,91.55555555555556,0.33466666666666667,0.27214814814814814,51.03037037037037
547973,"Chapman, Aroldis",L,FF,386,97.80751295336786,0.33199481865284974,1.436917098445596,50.95155440414508
547973,"Chapman, Aroldis",L,SI,307,99.80390879478827,0.9243322475570032,1.293485342019544,51.85960912052117
547973,"Chapman, Aroldis",L,SL,300,86.98933333333333,-0.7468,0.5276666666666667,55.693333333333335
